Genre,Type,Source,Producer,Studio,Rating,Members,ScoredBy,Episodes,C_Popular
0,5,6,64,2,7.02,27805.0,17211.0,52.0,0
0,5,6,64,27,6.76,35834.0,22666.0,51.0,0
0,3,8,20,4,6.36,1393.0,444.0,3.0,1
1,5,15,166,2,6.64,1782.0,776.0,48.0,1
3,5,15,166,2,6.59,1155.0,460.0,50.0,1
0,5,6,29,8,7.36,17821.0,10869.0,47.0,0
0,5,15,120,54,6.8,5913.0,3342.0,52.0,1
0,5,4,143,103,6.66,3240.0,1192.0,13.0,1
0,5,6,3,104,7.36,18817.0,7233.0,52.0,0
0,3,12,167,39,6.58,13893.0,6080.0,4.0,1
1,5,15,168,2,7.21,4452.0,1331.0,104.0,1
1,5,9,4,64,7.42,1756.0,846.0,26.0,1
0,5,6,89,48,5.91,15648.0,8608.0,26.0,0
0,0,6,3,6,7.55,176153.0,116582.0,1.0,0
3,5,6,169,9,7.75,100225.0,31326.0,24.0,0
0,5,15,59,13,6.63,6443.0,2043.0,26.0,1
0,3,6,10,15,7.1,44405.0,23336.0,6.0,0
11,5,6,67,4,8.41,198649.0,87277.0,23.0,0
2,5,1,8,9,7.8,115872.0,48246.0,24.0,0
2,5,1,8,9,7.8,115872.0,48246.0,24.0,0
0,5,15,133,2,6.89,6805.0,1679.0,13.0,1
0,5,6,0,10,6.62,5087.0,1639.0,12.0,1
0,5,6,3,105,6.67,6007.0,2250.0,13.0,1
0,5,6,3,34,6.95,8459.0,4413.0,51.0,1
0,4,4,89,12,7.14,47752.0,29657.0,1.0,0
0,5,15,3,19,7.02,23924.0,12241.0,56.0,0
6,5,15,27,33,5.99,1707.0,554.0,13.0,1
0,5,6,3,103,6.41,929.0,254.0,13.0,1
2,4,15,42,4,6.69,5919.0,2763.0,2.0,1
0,4,6,21,22,7.8,48758.0,28743.0,2.0,0
2,5,6,4,19,6.85,15818.0,6036.0,12.0,0
1,5,6,80,20,7.38,61169.0,29570.0,26.0,0
6,5,9,156,8,6.48,4426.0,597.0,26.0,1
1,2,12,170,48,5.38,4083.0,1607.0,6.0,1
0,5,4,35,2,7.11,202476.0,114912.0,12.0,0
11,5,12,19,106,6.93,25754.0,8327.0,12.0,0
1,5,6,3,6,7.52,12183.0,4810.0,52.0,1
0,3,4,37,31,7.26,40678.0,18765.0,4.0,0
19,3,6,23,64,7.21,14205.0,7154.0,1.0,1
0,3,9,0,54,6.6,2734.0,1272.0,1.0,1
0,5,6,3,6,8.17,790063.0,382477.0,500.0,0
0,3,15,171,26,7.28,3298.0,1707.0,14.0,1
3,5,15,172,37,6.66,856.0,152.0,34.0,1
0,5,6,37,30,7.19,14126.0,5938.0,12.0,1
0,5,6,26,7,5.78,819.0,124.0,11.0,1
15,3,8,104,107,6.69,1803.0,503.0,12.0,1
27,5,6,173,48,7.43,10901.0,4284.0,172.0,1
0,3,9,0,0,7.55,16372.0,5912.0,7.0,0
1,3,15,42,2,6.79,1703.0,617.0,8.0,1
0,3,15,174,13,5.33,5642.0,3346.0,1.0,1
1,4,15,18,2,6.62,1928.0,886.0,4.0,1
1,4,15,18,2,6.74,2292.0,1146.0,1.0,1
0,3,5,7,4,7.01,13998.0,3869.0,6.0,0
0,3,5,156,4,5.74,1612.0,655.0,1.0,1
0,5,9,33,6,6.06,3364.0,1426.0,12.0,1
26,3,12,48,94,5.92,1685.0,559.0,3.0,1
0,5,6,10,34,6.75,1286.0,437.0,12.0,1
20,3,15,175,16,5.36,1168.0,490.0,3.0,1
0,0,15,176,26,7.54,6510.0,3002.0,1.0,1
0,4,9,0,39,7.23,1875.0,792.0,1.0,1
0,5,6,20,108,5.78,3950.0,812.0,12.0,1
0,0,5,0,13,6.3,3110.0,1438.0,1.0,1
26,3,9,118,73,6.31,2947.0,1022.0,2.0,1
26,3,12,69,40,5.81,1694.0,487.0,3.0,1
26,3,12,112,109,6.59,7339.0,3021.0,2.0,1
1,3,15,38,4,6.05,1054.0,375.0,2.0,1
25,3,12,165,110,7.09,9001.0,4710.0,3.0,1
0,5,9,85,0,6.96,7773.0,2430.0,26.0,1
0,0,5,88,2,6.53,10291.0,4622.0,1.0,1
0,3,5,79,0,6.55,2553.0,1102.0,1.0,1
0,0,5,25,0,7.16,4370.0,1838.0,1.0,1
1,3,15,106,97,6.99,6690.0,3506.0,1.0,1
1,3,15,106,97,7.0,4326.0,2542.0,1.0,1
0,3,5,6,0,6.78,5371.0,2181.0,6.0,1
0,3,5,79,0,7.12,2673.0,1066.0,2.0,1
0,5,12,10,111,6.55,18550.0,7092.0,12.0,0
1,5,6,42,39,7.46,35467.0,14712.0,26.0,0
2,5,6,37,33,6.61,32428.0,11071.0,12.0,0
29,3,6,4,71,7.72,39191.0,23882.0,3.0,0
0,0,5,37,4,7.44,48840.0,25032.0,1.0,0
0,5,6,6,2,7.87,403202.0,206984.0,26.0,0
0,3,4,6,12,5.51,1160.0,415.0,2.0,1
7,3,12,48,94,6.3,3670.0,1213.0,3.0,1
0,3,8,39,96,6.71,4970.0,1431.0,6.0,1
2,0,6,177,2,7.88,22881.0,9184.0,1.0,0
2,0,6,178,2,7.46,6271.0,2833.0,1.0,1
6,5,1,37,12,7.08,14141.0,4808.0,65.0,0
0,5,8,31,13,8.21,132723.0,51348.0,26.0,0
0,4,15,19,12,7.71,12495.0,6593.0,6.0,1
0,3,6,17,16,6.28,3178.0,1485.0,4.0,1
0,0,6,179,112,5.2,851.0,379.0,1.0,1
1,5,12,109,113,6.62,39423.0,16680.0,12.0,0
2,5,6,31,48,8.37,38370.0,25085.0,26.0,0
0,5,6,0,6,7.01,9099.0,3291.0,26.0,1
21,5,9,31,90,7.27,7123.0,2424.0,26.0,1
8,5,0,12,64,7.48,51660.0,17677.0,12.0,0
0,5,15,121,34,6.64,4958.0,1074.0,39.0,1
2,4,6,59,2,7.05,1788.0,553.0,2.0,1
8,5,9,23,31,7.34,22698.0,8166.0,12.0,0
0,5,12,173,46,7.26,51942.0,19460.0,14.0,0
0,3,9,180,9,6.31,20313.0,9551.0,1.0,0
6,5,15,181,12,5.88,319.0,16.0,26.0,1
2,5,4,116,39,7.12,7084.0,2215.0,12.0,1
1,5,14,27,9,6.38,5510.0,1526.0,11.0,1
6,5,9,50,34,6.37,5994.0,2150.0,12.0,1
19,4,9,32,28,6.14,4242.0,2247.0,4.0,1
14,5,8,31,26,7.54,3783.0,1190.0,26.0,1
0,3,6,38,2,6.52,3934.0,1639.0,1.0,1
1,5,6,29,114,6.37,1412.0,565.0,26.0,1
1,5,9,0,22,6.41,1817.0,628.0,12.0,1
20,5,4,3,9,6.13,1330.0,317.0,12.0,1
8,5,0,19,23,7.83,378745.0,188156.0,24.0,0
15,5,12,37,10,8.35,270691.0,146916.0,24.0,0
2,1,6,0,2,6.93,9703.0,5216.0,1.0,1
6,5,9,31,19,7.16,1143.0,424.0,50.0,1
6,0,6,29,3,6.67,46161.0,31124.0,1.0,0
26,3,12,112,115,6.83,11287.0,5027.0,3.0,1
6,5,9,182,0,6.96,834.0,220.0,51.0,1
6,5,15,3,37,6.24,1750.0,530.0,26.0,1
6,3,6,6,2,7.88,4410.0,1493.0,15.0,1
0,3,6,88,4,7.57,25354.0,11548.0,5.0,0
6,5,5,31,2,8.17,27450.0,11907.0,39.0,0
0,5,9,37,25,7.72,40346.0,19927.0,26.0,0
12,3,15,0,0,7.03,9168.0,4656.0,3.0,1
0,0,6,105,6,7.23,4959.0,2370.0,1.0,1
0,0,6,105,6,7.87,7786.0,3567.0,1.0,1
0,0,6,105,10,7.09,3724.0,1629.0,1.0,1
0,0,6,105,10,6.88,3530.0,1480.0,1.0,1
0,0,6,105,2,6.99,3392.0,1281.0,1.0,1
8,1,6,18,116,6.19,1944.0,1021.0,1.0,1
0,3,9,87,16,5.82,1407.0,666.0,1.0,1
0,3,15,51,12,5.95,2317.0,1082.0,1.0,1
0,5,9,72,34,7.03,9210.0,3831.0,47.0,1
20,0,9,45,34,6.94,3775.0,1618.0,1.0,1
0,5,9,72,34,7.27,8220.0,2991.0,49.0,1
0,3,12,183,20,5.77,1073.0,433.0,1.0,1
0,3,9,2,62,6.92,8984.0,2552.0,4.0,1
20,3,4,25,40,5.54,1188.0,463.0,1.0,1
3,3,6,22,16,6.1,3580.0,1737.0,1.0,1
3,5,5,50,117,6.98,5641.0,1992.0,12.0,1
3,0,8,16,2,8.12,230211.0,124289.0,1.0,0
0,3,9,11,16,7.17,9380.0,4570.0,6.0,1
6,5,9,72,34,7.66,17430.0,6252.0,50.0,0
0,5,9,23,29,5.97,1259.0,228.0,28.0,1
6,0,9,20,2,7.06,14416.0,5584.0,3.0,0
0,3,6,68,26,7.0,10896.0,5290.0,3.0,1
1,5,15,131,58,6.13,1714.0,826.0,10.0,1
0,5,6,4,40,6.91,54492.0,27499.0,12.0,0
0,3,6,13,118,6.09,1023.0,243.0,2.0,1
6,0,1,54,24,7.84,13992.0,6747.0,1.0,0
0,5,9,0,24,6.66,991.0,271.0,13.0,1
2,5,6,19,22,7.31,79833.0,37474.0,13.0,0
25,3,15,127,71,4.16,1606.0,603.0,2.0,1
9,0,9,24,0,7.29,7615.0,3618.0,1.0,1
9,0,9,24,0,7.21,6915.0,3288.0,1.0,1
9,0,9,24,0,7.3,6812.0,3171.0,1.0,1
0,5,8,101,3,7.44,5393.0,1852.0,26.0,1
2,5,6,107,14,8.18,22092.0,7334.0,51.0,0
0,3,15,65,58,6.3,2243.0,837.0,1.0,1
0,0,15,0,58,6.65,6270.0,3185.0,1.0,1
2,0,15,86,92,7.35,3173.0,1244.0,1.0,1
12,5,15,13,34,7.65,5751.0,2797.0,74.0,1
1,5,9,23,40,6.54,8257.0,2739.0,13.0,1
1,4,6,29,10,6.8,7701.0,3706.0,1.0,1
1,3,9,12,42,7.13,13234.0,5183.0,1.0,0
0,5,9,3,11,8.74,785056.0,448287.0,27.0,0
0,5,9,23,19,7.63,77402.0,33672.0,26.0,0
13,5,6,6,2,8.12,8062.0,2447.0,25.0,1
26,3,12,184,40,5.83,1385.0,479.0,2.0,1
0,4,6,18,10,6.64,3003.0,1243.0,1.0,1
6,5,6,26,34,7.66,11066.0,3443.0,49.0,1
0,0,6,0,10,7.4,4824.0,2250.0,1.0,1
0,5,6,104,10,7.48,6284.0,2593.0,26.0,1
1,3,12,30,71,6.17,1777.0,626.0,1.0,1
0,3,9,52,13,6.2,1803.0,648.0,4.0,1
0,5,9,12,1,8.21,561231.0,284473.0,25.0,0
0,5,6,3,70,7.7,153728.0,65336.0,52.0,0
3,3,9,182,0,6.53,311.0,84.0,4.0,1
6,5,9,2,15,7.29,37232.0,12807.0,26.0,0
0,5,4,185,10,6.6,26554.0,9976.0,13.0,0
0,5,9,70,13,6.74,6483.0,1942.0,13.0,1
1,5,6,18,34,8.18,301381.0,159560.0,24.0,0
3,5,6,9,27,7.3,2196.0,822.0,43.0,1
1,5,6,29,3,7.55,4587.0,1518.0,61.0,1
16,5,9,17,37,6.48,1244.0,129.0,47.0,1
0,0,6,20,0,6.71,7033.0,2978.0,1.0,1
1,5,9,104,6,7.19,6778.0,1744.0,52.0,1
0,3,15,6,0,7.2,4344.0,1413.0,12.0,1
0,3,4,0,119,6.17,1280.0,521.0,2.0,1
0,3,6,36,11,6.74,3568.0,1704.0,2.0,1
0,3,6,186,55,6.09,1302.0,481.0,5.0,1
0,3,9,147,120,5.59,793.0,375.0,1.0,1
1,3,6,9,13,6.26,882.0,297.0,6.0,1
0,0,9,11,16,6.6,3655.0,1428.0,1.0,1
0,3,9,11,16,6.55,1740.0,850.0,1.0,1
0,3,9,11,16,6.55,1614.0,761.0,1.0,1
0,3,9,11,16,6.41,1417.0,587.0,1.0,1
0,3,9,148,16,6.4,1412.0,522.0,3.0,1
0,3,9,148,16,5.92,1205.0,481.0,2.0,1
0,3,9,11,16,6.08,887.0,266.0,4.0,1
6,3,15,58,121,5.81,1205.0,395.0,4.0,1
6,5,6,18,65,6.43,468.0,77.0,51.0,1
15,5,6,67,34,8.11,12578.0,2601.0,148.0,0
15,0,5,67,34,7.19,2053.0,695.0,1.0,1
6,3,5,20,16,5.96,882.0,270.0,4.0,1
16,3,4,187,12,5.66,707.0,285.0,1.0,1
0,3,6,52,2,6.25,1560.0,632.0,2.0,1
0,5,9,62,62,6.71,3075.0,697.0,35.0,1
0,3,15,0,4,6.88,2023.0,758.0,6.0,1
1,3,6,52,2,6.1,474.0,102.0,1.0,1
6,3,4,27,6,6.09,799.0,276.0,3.0,1
0,3,6,71,13,6.98,1910.0,941.0,2.0,1
19,0,6,6,6,7.57,5166.0,2315.0,1.0,1
3,0,6,20,16,6.44,2728.0,1057.0,1.0,1
3,0,6,20,16,6.36,1969.0,707.0,1.0,1
24,3,6,52,2,5.41,255.0,34.0,1.0,1
6,3,6,58,16,6.2,1764.0,795.0,2.0,1
2,3,6,133,3,6.33,1586.0,672.0,1.0,1
1,5,6,3,9,7.89,203711.0,91104.0,26.0,0
24,5,12,49,10,6.66,15419.0,2984.0,26.0,0
12,5,9,0,39,6.72,7716.0,1945.0,26.0,1
0,0,6,84,34,7.42,38152.0,21793.0,1.0,0
0,5,15,3,19,7.25,11076.0,5489.0,51.0,1
0,5,15,3,19,7.19,5007.0,1931.0,25.0,1
0,0,15,3,19,7.36,3023.0,1454.0,1.0,1
30,5,6,24,19,7.7,32851.0,15469.0,26.0,0
0,5,9,24,55,7.37,6253.0,3129.0,38.0,1
0,5,6,3,122,7.36,46817.0,28209.0,128.0,0
0,3,6,129,27,7.2,6464.0,3713.0,13.0,1
0,0,9,96,34,7.25,14550.0,7866.0,1.0,1
0,5,9,59,0,6.78,1306.0,218.0,50.0,1
2,5,9,0,123,7.49,141979.0,71834.0,13.0,0
0,5,6,188,2,7.12,53652.0,19503.0,25.0,0
16,3,5,37,17,6.84,80607.0,50123.0,2.0,0
1,0,5,189,25,7.14,14185.0,7278.0,1.0,1
26,3,12,190,124,7.2,11374.0,5371.0,2.0,1
26,3,12,118,73,6.49,3468.0,1410.0,2.0,1
6,5,4,27,6,6.52,30006.0,13944.0,51.0,0
0,3,6,67,6,8.01,8919.0,3088.0,3.0,1
20,3,12,112,78,5.96,3720.0,1392.0,2.0,1
2,3,6,191,125,6.49,32437.0,19239.0,4.0,0
6,5,1,3,126,8.05,10275.0,5134.0,78.0,1
1,5,14,192,2,7.31,9326.0,3187.0,26.0,1
0,0,6,12,58,8.07,60370.0,26959.0,1.0,0
0,5,9,193,26,6.37,39695.0,24165.0,52.0,0
12,5,9,121,54,7.05,4279.0,1611.0,13.0,1
0,5,6,12,44,8.02,43298.0,13874.0,24.0,0
1,5,6,12,127,8.06,60465.0,25361.0,25.0,0
0,5,6,37,1,6.75,20028.0,6044.0,13.0,0
6,5,15,29,114,6.37,7249.0,1985.0,25.0,1
0,3,15,0,35,6.06,15554.0,7069.0,3.0,0
6,5,9,0,2,8.15,95378.0,29202.0,26.0,0
8,5,0,32,76,6.86,22364.0,10982.0,12.0,0
8,5,12,27,23,8.21,737991.0,422132.0,23.0,0
6,0,6,194,26,7.61,24181.0,14399.0,1.0,0
0,0,9,61,9,7.13,3827.0,1092.0,1.0,1
0,0,15,195,2,6.85,11703.0,6309.0,1.0,1
0,3,12,53,40,5.93,2865.0,1156.0,2.0,1
26,3,9,53,40,6.23,1701.0,471.0,6.0,1
0,5,9,24,0,7.11,2116.0,618.0,23.0,1
0,0,4,89,12,6.98,43405.0,26770.0,1.0,0
0,5,15,18,34,7.56,3439.0,1146.0,22.0,1
15,5,6,85,26,7.48,7456.0,2084.0,26.0,1
3,3,15,0,2,7.08,2459.0,969.0,1.0,1
6,0,6,27,27,6.56,1756.0,770.0,1.0,1
2,3,12,151,40,5.63,1037.0,315.0,2.0,1
0,3,12,112,78,5.83,2416.0,878.0,3.0,1
0,4,9,35,9,6.88,4977.0,1489.0,1.0,1
2,5,6,57,92,7.71,19897.0,6341.0,61.0,0
0,5,15,43,92,7.7,7821.0,2928.0,17.0,1
0,5,6,37,2,7.5,65967.0,21548.0,12.0,0
22,3,6,2,16,5.19,2583.0,1036.0,1.0,1
1,5,6,13,34,7.27,7515.0,2430.0,243.0,1
2,5,1,13,27,7.27,16206.0,8686.0,52.0,0
20,5,15,13,27,6.17,355.0,130.0,23.0,1
6,5,9,26,34,6.97,2648.0,814.0,50.0,1
3,0,8,20,2,8.35,410159.0,248870.0,1.0,0
1,4,6,21,22,6.57,15024.0,7232.0,1.0,1
2,3,6,108,128,7.7,14472.0,7445.0,3.0,1
1,5,15,100,33,6.11,1342.0,201.0,12.0,1
24,5,9,64,0,6.08,2957.0,722.0,12.0,1
15,5,9,13,34,8.46,125655.0,36858.0,12.0,0
0,4,9,96,6,6.95,53393.0,31816.0,1.0,0
0,5,5,12,63,8.49,480972.0,221448.0,13.0,0
0,5,6,121,34,6.47,11202.0,2112.0,39.0,1
0,5,6,121,34,7.42,8152.0,2851.0,92.0,1
9,5,9,24,0,7.8,2285.0,555.0,50.0,1
0,5,15,196,37,6.74,2459.0,573.0,38.0,1
0,3,15,196,37,6.36,825.0,309.0,1.0,1
1,5,6,29,8,6.9,2354.0,536.0,51.0,1
6,3,4,185,6,6.86,9584.0,6175.0,2.0,1
6,0,6,66,92,7.18,2236.0,1085.0,1.0,1
0,0,15,120,34,7.9,8755.0,5779.0,1.0,1
12,3,9,8,9,6.45,6359.0,2752.0,1.0,1
3,5,15,120,34,7.62,6452.0,3522.0,98.0,1
0,4,9,45,0,7.43,7998.0,3546.0,3.0,1
0,0,9,0,0,7.92,41164.0,26247.0,1.0,0
11,1,15,99,119,6.94,13576.0,8049.0,1.0,1
6,2,9,23,16,6.47,2231.0,777.0,24.0,1
1,3,9,23,16,5.78,1315.0,587.0,1.0,1
6,5,9,29,24,6.37,6426.0,3234.0,39.0,1
6,5,15,3,3,6.67,2979.0,1563.0,39.0,1
6,5,9,197,37,6.65,4689.0,1757.0,26.0,1
6,0,9,162,13,6.82,1642.0,640.0,1.0,1
0,3,9,148,16,5.97,1590.0,646.0,6.0,1
0,4,9,14,0,7.38,8709.0,3885.0,4.0,1
0,3,12,58,48,6.35,2228.0,773.0,2.0,1
7,5,12,58,5,5.7,2684.0,455.0,13.0,1
1,3,9,28,26,6.26,2299.0,1089.0,1.0,1
6,0,1,198,129,7.73,5342.0,2914.0,1.0,1
0,3,15,0,0,6.63,2306.0,1092.0,1.0,1
0,3,9,118,111,6.41,7018.0,3116.0,3.0,1
0,5,9,62,26,7.15,2940.0,1303.0,26.0,1
0,3,15,58,119,6.23,8949.0,4310.0,1.0,1
6,5,8,31,3,7.22,2691.0,1002.0,52.0,1
6,0,8,31,3,6.68,868.0,330.0,1.0,1
3,5,15,4,45,7.55,2452.0,517.0,26.0,1
0,3,6,54,16,5.86,6722.0,3305.0,1.0,1
26,3,12,48,94,5.55,2888.0,1071.0,2.0,1
25,3,6,104,80,7.2,13517.0,7409.0,1.0,0
25,3,6,104,80,7.09,10154.0,5913.0,1.0,1
25,3,6,12,74,6.56,11618.0,5928.0,1.0,1
0,5,9,73,6,7.43,3479.0,1664.0,51.0,1
0,5,4,199,4,5.55,2686.0,988.0,12.0,1
13,5,4,24,4,6.2,455.0,55.0,25.0,1
1,5,14,19,54,6.51,21427.0,7143.0,12.0,0
15,5,5,20,29,7.14,45809.0,15703.0,24.0,0
26,3,12,53,40,6.18,3218.0,1355.0,3.0,1
0,5,9,99,7,5.86,801.0,113.0,26.0,1
0,5,14,62,30,7.34,4640.0,1966.0,13.0,1
0,5,4,200,130,6.73,14253.0,6290.0,100.0,0
6,5,9,0,0,5.49,5659.0,2356.0,52.0,1
6,0,9,96,34,7.37,37271.0,21737.0,1.0,0
6,3,15,54,26,6.69,1432.0,562.0,1.0,1
0,5,6,13,131,8.29,28965.0,5857.0,79.0,0
1,5,6,0,132,7.03,78293.0,38030.0,12.0,0
0,5,6,29,19,7.01,106397.0,50057.0,11.0,0
0,0,15,20,0,7.45,3524.0,1705.0,1.0,1
6,5,5,136,7,7.59,9744.0,4078.0,26.0,1
26,3,12,112,133,6.79,8004.0,3467.0,2.0,1
26,3,6,112,78,5.86,3048.0,1237.0,2.0,1
3,3,6,59,134,6.19,2041.0,905.0,2.0,1
6,5,15,54,27,7.18,1244.0,559.0,39.0,1
0,0,9,0,1,8.4,173544.0,92888.0,1.0,0
24,3,15,182,71,6.63,2576.0,1027.0,1.0,1
2,3,15,0,71,6.78,2060.0,770.0,2.0,1
0,3,6,5,3,6.23,1374.0,500.0,1.0,1
6,0,6,201,2,7.32,2725.0,1181.0,1.0,1
6,0,6,201,2,7.16,1502.0,672.0,1.0,1
26,3,15,48,94,6.23,1843.0,661.0,2.0,1
26,3,12,202,135,7.04,19773.0,9270.0,6.0,0
26,3,12,53,35,7.04,5496.0,2434.0,3.0,1
26,3,12,112,115,6.45,3778.0,1795.0,2.0,1
0,4,15,0,13,8.09,20591.0,7869.0,1.0,0
0,4,15,0,13,8.17,27855.0,11285.0,1.0,0
0,5,6,13,14,7.81,9692.0,3209.0,31.0,1
0,3,15,58,4,5.58,1380.0,518.0,3.0,1
1,3,6,23,19,6.76,1891.0,801.0,6.0,1
1,3,15,105,113,7.14,2867.0,1208.0,1.0,1
9,3,5,17,59,5.88,1186.0,273.0,4.0,1
29,3,9,148,16,6.37,688.0,296.0,1.0,1
24,3,6,52,2,6.12,1903.0,805.0,1.0,1
6,5,6,26,47,7.73,20066.0,7868.0,1787.0,0
0,0,6,3,6,7.41,138553.0,85265.0,1.0,0
0,3,15,23,4,6.18,2161.0,866.0,2.0,1
0,3,15,23,4,6.32,1597.0,636.0,3.0,1
7,5,12,43,33,6.02,361009.0,220389.0,12.0,0
0,3,12,187,136,5.58,1946.0,746.0,1.0,1
0,5,15,46,0,7.28,1926.0,689.0,38.0,1
1,5,15,168,8,7.12,4610.0,1378.0,52.0,1
7,5,5,20,46,6.84,73664.0,39044.0,12.0,0
8,5,11,43,2,6.71,3582.0,1227.0,13.0,1
6,3,6,38,34,6.72,5189.0,1833.0,8.0,1
6,5,6,24,27,6.99,1131.0,310.0,26.0,1
6,5,6,26,27,6.39,524.0,79.0,42.0,1
26,3,9,118,73,6.18,3055.0,1172.0,1.0,1
1,5,6,4,40,7.83,62477.0,35045.0,12.0,0
0,5,9,3,37,6.81,1230.0,263.0,26.0,1
6,3,6,54,26,7.31,9958.0,5193.0,1.0,1
1,5,6,0,62,7.42,2218.0,914.0,12.0,1
2,3,15,203,137,5.51,787.0,252.0,2.0,1
2,5,6,26,14,7.26,5427.0,2425.0,45.0,1
6,5,15,31,55,7.22,4848.0,2493.0,52.0,1
8,5,8,0,27,7.63,2470.0,542.0,53.0,1
1,5,6,54,24,6.52,1585.0,289.0,13.0,1
8,5,8,13,27,7.62,2135.0,840.0,43.0,1
2,5,15,13,27,7.76,3918.0,1782.0,40.0,1
2,5,6,46,10,7.63,23602.0,8232.0,22.0,0
20,3,6,3,17,8.09,24442.0,11042.0,1.0,0
1,5,9,166,10,6.49,13808.0,5866.0,12.0,1
27,5,8,62,26,7.12,1528.0,653.0,26.0,1
0,5,9,24,0,8.21,144172.0,82279.0,25.0,0
0,4,6,8,9,7.24,17127.0,7686.0,1.0,0
0,0,5,12,31,7.75,230268.0,108317.0,1.0,0
6,0,6,133,2,7.81,35741.0,14574.0,1.0,0
2,5,12,23,20,7.02,28140.0,12901.0,13.0,0
15,5,9,85,13,7.54,94497.0,30208.0,22.0,0
0,3,15,23,0,5.74,529.0,137.0,1.0,1
0,3,15,23,0,5.8,478.0,125.0,1.0,1
1,5,6,37,62,7.22,29277.0,13489.0,13.0,0
0,5,5,85,29,6.74,13145.0,5265.0,12.0,1
12,5,9,156,4,7.09,18891.0,7114.0,26.0,0
1,5,6,23,64,7.99,213210.0,87627.0,12.0,0
0,5,6,5,5,7.51,14453.0,5777.0,26.0,0
27,5,8,204,6,6.78,1184.0,513.0,130.0,1
6,5,8,62,2,8.09,8347.0,3184.0,26.0,1
0,5,8,3,15,6.71,4715.0,2056.0,26.0,1
0,3,8,205,53,5.57,1807.0,930.0,1.0,1
2,0,8,66,27,8.01,11704.0,3125.0,1.0,1
2,5,8,62,26,7.26,1069.0,298.0,26.0,1
27,0,15,26,47,7.36,1707.0,867.0,1.0,1
6,0,15,26,47,7.19,1836.0,959.0,1.0,1
6,0,15,26,47,7.33,1644.0,818.0,1.0,1
6,0,15,26,47,7.19,1539.0,794.0,1.0,1
6,0,15,26,47,7.64,2338.0,1288.0,1.0,1
0,3,6,104,13,8.4,67115.0,35341.0,3.0,0
1,5,15,13,131,6.49,394.0,83.0,39.0,1
0,5,4,2,13,6.75,2493.0,614.0,31.0,1
2,5,6,6,2,6.13,878.0,67.0,25.0,1
0,0,9,0,0,6.83,5671.0,2072.0,1.0,1
0,3,5,79,0,6.65,1658.0,634.0,2.0,1
0,3,5,6,6,6.24,669.0,132.0,12.0,1
0,3,6,6,38,6.4,2138.0,765.0,1.0,1
0,5,15,0,108,6.55,1324.0,413.0,13.0,1
21,5,6,54,19,6.8,2578.0,1235.0,22.0,1
0,5,6,206,19,6.75,2717.0,622.0,26.0,1
6,0,15,33,48,6.92,1500.0,571.0,1.0,1
1,5,15,18,10,7.13,1155.0,351.0,33.0,1
0,5,4,3,2,5.47,3671.0,938.0,25.0,1
0,0,6,79,0,6.93,3312.0,1089.0,1.0,1
0,5,6,27,21,6.11,1821.0,498.0,24.0,1
1,3,9,33,16,6.9,6837.0,3272.0,1.0,1
0,5,9,12,2,5.82,1936.0,673.0,18.0,1
1,3,6,207,4,5.15,4891.0,2375.0,2.0,1
29,0,9,0,13,6.59,2145.0,762.0,3.0,1
0,3,6,208,63,7.3,2767.0,1424.0,1.0,1
0,5,15,3,0,5.48,238.0,29.0,52.0,1
1,5,15,3,12,7.29,1454.0,769.0,74.0,1
0,3,6,6,12,5.17,470.0,147.0,2.0,1
27,5,15,31,12,6.27,335.0,61.0,26.0,1
0,5,6,39,12,6.56,345.0,56.0,25.0,1
1,5,15,3,12,5.64,256.0,25.0,26.0,1
1,5,0,19,4,7.37,12962.0,5168.0,12.0,1
0,0,9,43,138,7.01,16021.0,9689.0,1.0,0
0,5,6,209,131,7.25,6698.0,1780.0,193.0,1
6,5,9,210,27,6.87,571.0,200.0,40.0,1
8,4,6,13,27,7.02,8013.0,2750.0,1.0,1
0,3,15,7,52,8.05,25339.0,14619.0,6.0,0
14,0,8,3,131,7.92,5589.0,1694.0,1.0,1
0,3,6,38,4,6.01,1538.0,529.0,3.0,1
3,0,9,211,139,7.37,10390.0,4691.0,1.0,1
0,0,9,212,140,8.16,247897.0,151808.0,1.0,0
0,5,6,51,24,8.07,6400.0,2645.0,24.0,1
0,0,9,66,141,5.31,1075.0,465.0,1.0,1
6,5,15,3,2,6.64,2265.0,823.0,52.0,1
0,1,15,2,2,7.58,15636.0,9114.0,1.0,0
0,5,15,22,2,6.5,672.0,112.0,25.0,1
0,5,6,80,68,6.94,19294.0,7163.0,26.0,0
0,3,6,0,96,6.02,17218.0,5845.0,5.0,0
0,3,15,71,4,5.66,2056.0,963.0,1.0,1
15,5,9,4,50,6.13,1980.0,562.0,13.0,1
0,3,4,58,35,5.82,7268.0,3378.0,2.0,1
0,3,6,2,2,5.52,1008.0,255.0,2.0,1
0,5,6,3,49,6.78,1851.0,386.0,51.0,1
0,5,5,37,4,7.72,220316.0,125965.0,24.0,0
5,5,6,3,27,6.36,8152.0,4498.0,52.0,1
0,5,9,29,9,6.76,54278.0,24032.0,25.0,0
6,5,9,213,37,6.65,1370.0,327.0,50.0,1
6,5,14,3,126,7.38,3898.0,2097.0,52.0,1
1,5,14,3,126,7.13,1057.0,558.0,52.0,1
6,5,15,79,0,7.24,3569.0,1947.0,44.0,1
